FSSSI,CERTHHSZ,FSSLTDED,FSERNDED,FSUSIZE,FSDIS,REALPROP,FSERNDE2,SHELDED,FSGA,FSSTDDE2,FSNETINC,TPOV,LIQRESOR,FSASSET,RAWNET,FSNONCIT,FSNELDER,FSGRINC,FSTANF,WRK_POOR,FSEARN,FSSLTDE2,TANF_IND,FSWAGES,FSUNEARN,HWGT,FSTOTDE2,FSTOTDED,RAWERND,CAT_ELIG,VEHICLEA,FSVEHAST
0.0,2.0,201.0,0.0,2.0,0.0,0.0,0.0,200.0,0.0,236.0,850.0,90.0,0.0,0.0,851.0,0.0,2.0,1208.0,0.0,0.0,0.0,201.0,0.0,0.0,1208.0,2493.2414828,358.0,358.0,0.0,1.0,1.0,0.0
0.0,1.0,128.0,61.0,1.0,1.0,0.0,91.0,128.0,0.0,235.0,666.0,102.0,0.0,0.0,666.0,0.0,0.0,1012.0,0.0,1.0,306.0,128.0,0.0,306.0,706.0,2504.6544421999997,346.0,346.0,61.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,157.0,0.0,1.0,1.0,0.0
0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2858.1763043,0.0,157.0,0.0,1.0,1.0,0.0
0.0,2.0,0.0,188.0,2.0,0.0,0.0,188.0,0.0,0.0,157.0,801.0,86.0,0.0,0.0,799.0,0.0,0.0,1146.0,0.0,1.0,944.0,0.0,0.0,944.0,202.0,2509.5537706,345.0,345.0,189.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,157.0,0.0,1.0,1.0,0.0
535.0,1.0,187.0,0.0,1.0,1.0,0.0,0.0,187.0,0.0,235.0,411.0,76.0,0.0,0.0,411.0,0.0,0.0,755.0,0.0,0.0,0.0,187.0,0.0,0.0,755.0,2567.5732661999996,344.0,344.0,0.0,1.0,1.0,0.0
0.0,3.0,454.0,0.0,3.0,0.0,0.0,0.0,454.0,409.0,235.0,798.0,84.0,0.0,0.0,798.0,0.0,0.0,1409.0,0.0,0.0,0.0,454.0,0.0,0.0,1409.0,2578.5370864,611.0,611.0,0.0,1.0,1.0,0.0
0.0,3.0,0.0,336.0,3.0,0.0,0.0,336.0,0.0,0.0,157.0,1187.0,100.0,0.0,0.0,1187.0,1.0,0.0,1680.0,0.0,1.0,1680.0,0.0,0.0,1680.0,0.0,2442.2129677,493.0,493.0,336.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,895.0,106.0,0.0,0.0,895.0,0.0,1.0,1052.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.0,2504.6544421999997,157.0,157.0,0.0,1.0,1.0,0.0
0.0,1.0,291.0,0.0,1.0,1.0,0.0,0.0,291.0,0.0,235.0,327.0,78.0,0.0,0.0,327.0,0.0,0.0,775.0,0.0,0.0,0.0,291.0,0.0,0.0,775.0,2596.7023514,448.0,448.0,0.0,1.0,1.0,0.0
0.0,3.0,161.0,428.0,3.0,0.0,0.0,589.0,361.0,0.0,235.0,1395.0,127.0,0.0,0.0,1194.0,0.0,0.0,2141.0,0.0,1.0,2141.0,161.0,0.0,2141.0,0.0,2369.9728364000002,746.0,746.0,428.0,1.0,1.0,0.0
735.0,1.0,174.0,0.0,1.0,1.0,0.0,0.0,174.0,0.0,235.0,404.0,74.0,0.0,0.0,404.0,0.0,0.0,735.0,0.0,0.0,0.0,174.0,0.0,0.0,735.0,2569.903593,331.0,331.0,0.0,1.0,1.0,0.0
0.0,1.0,517.0,95.0,1.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,476.0,0.0,1.0,476.0,224.0,0.0,476.0,0.0,2712.0535288,476.0,769.0,95.0,1.0,1.0,0.0
0.0,1.0,191.0,0.0,1.0,1.0,0.0,0.0,191.0,0.0,236.0,778.0,114.0,0.0,0.0,779.0,0.0,0.0,1126.0,0.0,0.0,0.0,191.0,0.0,0.0,1126.0,2670.8997223,348.0,348.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.1136725,0.0,157.0,0.0,1.0,1.0,0.0
0.0,3.0,592.0,0.0,3.0,1.0,0.0,0.0,592.0,0.0,235.0,874.0,97.0,0.0,0.0,874.0,0.0,0.0,1623.0,0.0,0.0,0.0,592.0,0.0,0.0,1623.0,3087.3270594,749.0,749.0,0.0,1.0,1.0,0.0
0.0,2.0,417.0,0.0,2.0,0.0,0.0,0.0,417.0,0.0,235.0,199.0,58.0,0.0,0.0,199.0,2.0,2.0,773.0,0.0,0.0,0.0,417.0,0.0,0.0,773.0,2563.216209800001,574.0,574.0,0.0,1.0,1.0,0.0
735.0,1.0,10.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,167.0,568.0,74.0,0.0,0.0,568.0,0.0,0.0,735.0,0.0,0.0,0.0,10.0,0.0,0.0,735.0,2657.4980237,167.0,167.0,0.0,1.0,1.0,0.0
0.0,1.0,301.0,113.0,1.0,0.0,0.0,168.0,301.0,0.0,234.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,569.0,0.0,1.0,569.0,299.0,0.0,0.0,0.0,2330.1136725,569.0,571.0,114.0,1.0,1.0,0.0
0.0,1.0,146.0,152.0,1.0,0.0,0.0,228.0,146.0,0.0,236.0,409.0,87.0,0.0,0.0,409.0,0.0,0.0,864.0,0.0,1.0,764.0,146.0,0.0,764.0,100.0,2565.6006620000007,455.0,455.0,153.0,1.0,1.0,0.0
735.0,1.0,536.0,0.0,1.0,1.0,0.0,0.0,536.0,0.0,235.0,42.0,74.0,0.0,0.0,42.0,0.0,0.0,735.0,0.0,0.0,0.0,536.0,0.0,0.0,735.0,2355.0025413000008,693.0,693.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.1136725,0.0,157.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.1136725,0.0,157.0,0.0,1.0,1.0,0.0
0.0,2.0,0.0,181.0,2.0,0.0,0.0,181.0,0.0,0.0,157.0,814.0,86.0,0.0,0.0,813.0,0.0,0.0,1152.0,244.0,1.0,908.0,0.0,1.0,908.0,244.0,2917.4039583,338.0,338.0,182.0,1.0,1.0,0.0
0.0,4.0,196.0,403.0,4.0,0.0,0.0,599.0,196.0,0.0,252.0,1252.0,100.0,0.0,0.0,1251.0,0.0,0.0,2019.0,0.0,1.0,2019.0,196.0,0.0,2019.0,0.0,3469.7628096999997,767.0,767.0,404.0,1.0,1.0,0.0
0.0,1.0,655.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.1136725,0.0,812.0,0.0,1.0,1.0,0.0
304.0,1.0,276.0,0.0,1.0,1.0,0.0,0.0,276.0,0.0,235.0,322.0,76.0,0.0,0.0,322.0,0.0,0.0,755.0,0.0,0.0,0.0,276.0,0.0,0.0,755.0,2515.8229243,433.0,433.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.1136725,0.0,157.0,0.0,1.0,1.0,0.0
0.0,5.0,424.0,0.0,5.0,0.0,0.0,0.0,423.0,0.0,296.0,379.0,42.0,0.0,0.0,380.0,0.0,0.0,1000.0,0.0,0.0,0.0,424.0,0.0,0.0,1000.0,3164.8828750999996,621.0,621.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.1136725,0.0,157.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.1136725,0.0,157.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.1136725,0.0,157.0,0.0,1.0,1.0,0.0
0.0,2.0,194.0,80.0,2.0,0.0,0.0,120.0,194.0,0.0,236.0,69.0,37.0,0.0,0.0,70.0,0.0,0.0,500.0,0.0,1.0,400.0,194.0,0.0,400.0,100.0,2488.5496034000007,431.0,431.0,80.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.1136725,0.0,157.0,0.0,1.0,1.0,0.0
129.0,1.0,43.0,0.0,1.0,0.0,0.0,0.0,43.0,0.0,200.0,555.0,76.0,0.0,0.0,555.0,0.0,1.0,755.0,0.0,0.0,0.0,43.0,0.0,0.0,755.0,2649.8399102,200.0,200.0,0.0,1.0,1.0,0.0
0.0,2.0,517.0,179.0,2.0,0.0,0.0,179.0,517.0,0.0,157.0,45.0,67.0,0.0,0.0,44.0,0.0,0.0,898.0,0.0,1.0,898.0,517.0,0.0,898.0,0.0,2475.1479048,853.0,853.0,180.0,1.0,1.0,0.0
0.0,2.0,187.0,160.0,2.0,0.0,0.0,240.0,186.0,0.0,236.0,296.0,60.0,0.0,0.0,297.0,0.0,0.0,800.0,0.0,1.0,800.0,187.0,0.0,0.0,0.0,2618.7375325999997,504.0,504.0,160.0,1.0,1.0,0.0
0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,157.0,284.0,26.0,0.0,0.0,284.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,2748.4555379999997,157.0,157.0,0.0,1.0,1.0,0.0
0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,149.0,149.0,0.0,0.0,0.0,1.0,0.0,149.0,2448.3445076,149.0,157.0,0.0,1.0,1.0,0.0
0.0,1.0,325.0,30.0,1.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,1.0,151.0,0.0,0.0,151.0,0.0,2330.1136725,151.0,512.0,30.0,1.0,1.0,0.0
0.0,3.0,0.0,115.0,3.0,0.0,0.0,115.0,0.0,0.0,157.0,307.0,34.0,0.0,0.0,306.0,0.0,0.0,579.0,0.0,1.0,579.0,0.0,0.0,579.0,0.0,2761.8572366,272.0,272.0,116.0,1.0,1.0,0.0
0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,157.0,252.0,24.0,0.0,0.0,252.0,0.0,0.0,409.0,409.0,0.0,0.0,0.0,1.0,0.0,409.0,2729.3102543,157.0,157.0,0.0,1.0,1.0,0.0
0.0,3.0,317.0,243.0,3.0,0.0,0.0,364.0,317.0,0.0,235.0,499.0,72.0,0.0,0.0,499.0,0.0,0.0,1216.0,0.0,1.0,1216.0,317.0,0.0,1216.0,0.0,2870.9853536,717.0,717.0,243.0,1.0,1.0,0.0
0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,157.0,170.0,24.0,0.0,0.0,170.0,0.0,0.0,327.0,327.0,0.0,0.0,0.0,1.0,0.0,327.0,2545.9854545000007,157.0,157.0,0.0,1.0,1.0,0.0
327.0,1.0,316.0,0.0,1.0,1.0,0.0,0.0,316.0,0.0,235.0,282.0,76.0,0.0,0.0,282.0,0.0,0.0,755.0,0.0,0.0,0.0,316.0,0.0,0.0,755.0,2492.8485839,473.0,473.0,0.0,1.0,1.0,0.0
0.0,1.0,316.0,0.0,1.0,1.0,0.0,0.0,316.0,0.0,236.0,253.0,73.0,0.0,0.0,254.0,0.0,0.0,726.0,0.0,0.0,0.0,316.0,0.0,0.0,726.0,2475.6178286,473.0,473.0,0.0,1.0,1.0,0.0
0.0,5.0,299.0,224.0,5.0,0.0,0.0,336.0,300.0,0.0,295.0,2353.0,130.0,0.0,0.0,2351.0,0.0,0.0,3073.0,0.0,1.0,1123.0,299.0,0.0,1123.0,1950.0,4298.2836701000015,720.0,720.0,225.0,1.0,1.0,0.0
735.0,1.0,586.0,0.0,1.0,1.0,0.0,0.0,586.0,0.0,227.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,735.0,0.0,0.0,0.0,578.0,0.0,0.0,735.0,2330.1136725,735.0,743.0,0.0,1.0,1.0,0.0
121.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,157.0,966.0,84.0,0.0,0.0,966.0,0.0,0.0,1123.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.0,3003.5577349,157.0,157.0,0.0,1.0,1.0,0.0
735.0,1.0,436.0,0.0,1.0,1.0,0.0,0.0,436.0,0.0,235.0,142.0,74.0,0.0,0.0,142.0,1.0,0.0,735.0,0.0,0.0,0.0,436.0,0.0,0.0,735.0,2412.438392400001,593.0,593.0,0.0,1.0,1.0,0.0
555.0,3.0,76.0,0.0,3.0,1.0,0.0,0.0,76.0,0.0,233.0,422.0,39.0,0.0,0.0,422.0,0.0,0.0,655.0,0.0,0.0,0.0,76.0,0.0,0.0,655.0,2826.9512011,233.0,233.0,0.0,1.0,1.0,0.0
0.0,2.0,0.0,198.0,2.0,0.0,0.0,198.0,0.0,0.0,157.0,635.0,74.0,0.0,0.0,635.0,0.0,0.0,990.0,0.0,1.0,990.0,0.0,0.0,990.0,0.0,2814.0194263,355.0,355.0,198.0,1.0,1.0,0.0
0.0,2.0,102.0,348.0,2.0,0.0,0.0,450.0,101.0,0.0,236.0,1045.0,130.0,0.0,0.0,1046.0,0.0,0.0,1742.0,0.0,1.0,1742.0,102.0,0.0,1742.0,0.0,3049.5064158000005,697.0,697.0,348.0,1.0,1.0,0.0
0.0,3.0,517.0,219.0,3.0,0.0,0.0,219.0,517.0,0.0,157.0,206.0,65.0,0.0,0.0,205.0,0.0,0.0,1099.0,0.0,1.0,1099.0,517.0,0.0,1099.0,0.0,2702.5068570999997,893.0,893.0,220.0,1.0,1.0,0.0
78.0,5.0,647.0,0.0,5.0,1.0,0.0,0.0,647.0,0.0,296.0,726.0,66.0,0.0,0.0,727.0,0.0,0.0,1570.0,0.0,0.0,0.0,647.0,0.0,0.0,1570.0,3363.9938255999996,844.0,844.0,0.0,1.0,1.0,0.0
735.0,1.0,436.0,0.0,1.0,0.0,0.0,0.0,436.0,0.0,235.0,142.0,74.0,0.0,0.0,142.0,0.0,1.0,735.0,0.0,0.0,0.0,436.0,0.0,0.0,735.0,2412.438392400001,593.0,593.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,2330.1136725,7.0,158.0,1.0,1.0,1.0,0.0
0.0,3.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,50.0,0.0,0.0,50.0,0.0,2583.8060981999997,50.0,167.0,10.0,1.0,1.0,0.0
0.0,1.0,571.0,0.0,1.0,1.0,0.0,0.0,571.0,0.0,236.0,88.0,82.0,0.0,0.0,88.0,0.0,0.0,816.0,0.0,0.0,0.0,571.0,0.0,0.0,816.0,2381.8059385,728.0,728.0,0.0,1.0,1.0,0.0
0.0,4.0,493.0,436.0,4.0,0.0,0.0,654.0,493.0,0.0,252.0,634.0,108.0,0.0,0.0,633.0,1.0,0.0,2181.0,0.0,1.0,2181.0,493.0,0.0,2181.0,0.0,3115.5750612,1547.0,1547.0,437.0,1.0,1.0,0.0
735.0,1.0,202.0,0.0,1.0,0.0,0.0,0.0,202.0,0.0,235.0,376.0,74.0,0.0,0.0,376.0,0.0,1.0,735.0,0.0,0.0,0.0,202.0,0.0,0.0,735.0,2546.455378300001,359.0,359.0,0.0,1.0,1.0,0.0
0.0,1.0,236.0,0.0,1.0,1.0,0.0,0.0,236.0,0.0,235.0,442.0,84.0,0.0,0.0,442.0,0.0,0.0,835.0,0.0,0.0,0.0,236.0,0.0,0.0,835.0,2584.7459456,393.0,393.0,0.0,1.0,1.0,0.0
0.0,5.0,0.0,340.0,5.0,0.0,0.0,340.0,0.0,0.0,197.0,1165.0,72.0,0.0,0.0,1165.0,4.0,0.0,1702.0,0.0,1.0,1702.0,0.0,0.0,0.0,0.0,3616.7115704000003,537.0,537.0,340.0,1.0,1.0,0.0
0.0,2.0,0.0,286.0,2.0,0.0,0.0,286.0,0.0,0.0,157.0,989.0,107.0,0.0,0.0,989.0,0.0,0.0,1432.0,0.0,1.0,1432.0,0.0,0.0,1432.0,0.0,3016.9594335,443.0,443.0,286.0,1.0,1.0,0.0
0.0,1.0,444.0,260.0,1.0,0.0,0.0,390.0,444.0,0.0,236.0,439.0,131.0,0.0,0.0,439.0,0.0,0.0,1300.0,0.0,1.0,1300.0,444.0,0.0,1300.0,0.0,2582.8314173,861.0,861.0,260.0,1.0,1.0,0.0
0.0,5.0,242.0,260.0,5.0,0.0,0.0,390.0,242.0,0.0,296.0,605.0,55.0,0.0,0.0,604.0,0.0,0.0,1304.0,0.0,1.0,1304.0,242.0,0.0,1304.0,0.0,3295.0708043,699.0,699.0,261.0,1.0,1.0,0.0
0.0,1.0,167.0,0.0,1.0,0.0,0.0,0.0,167.0,0.0,235.0,507.0,84.0,0.0,0.0,507.0,0.0,1.0,831.0,0.0,0.0,0.0,167.0,0.0,0.0,831.0,2623.0365131,324.0,324.0,0.0,1.0,1.0,0.0
57.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,157.0,947.0,83.0,0.0,0.0,947.0,0.0,1.0,1104.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,2993.9850930999996,157.0,157.0,0.0,1.0,1.0,0.0
0.0,4.0,0.0,330.0,4.0,0.0,0.0,330.0,0.0,0.0,168.0,1154.0,82.0,0.0,0.0,1154.0,0.0,0.0,1652.0,0.0,1.0,1652.0,0.0,0.0,1652.0,0.0,3414.2414869000013,498.0,498.0,330.0,1.0,1.0,0.0
0.0,5.0,145.0,475.0,5.0,0.0,0.0,620.0,145.0,0.0,296.0,1274.0,100.0,0.0,0.0,1274.0,0.0,0.0,2377.0,0.0,1.0,2377.0,145.0,0.0,2377.0,0.0,3679.8910066,1103.0,1103.0,475.0,1.0,1.0,0.0
0.0,2.0,40.0,38.0,2.0,0.0,0.0,14.0,40.0,0.0,155.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,1.0,193.0,0.0,0.0,193.0,0.0,2448.3445077,193.0,235.0,39.0,1.0,1.0,0.0
0.0,1.0,441.0,175.0,1.0,0.0,0.0,262.0,440.0,0.0,235.0,103.0,88.0,0.0,0.0,104.0,0.0,0.0,876.0,0.0,1.0,876.0,441.0,0.0,876.0,0.0,2389.4640519,773.0,773.0,175.0,1.0,1.0,0.0
0.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.1136725,0.0,257.0,0.0,1.0,1.0,0.0
0.0,1.0,281.0,0.0,1.0,0.0,0.0,0.0,281.0,0.0,42.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,88.0,0.0,0.0,245.0,2330.1136725,245.0,438.0,0.0,1.0,1.0,0.0
0.0,4.0,325.0,0.0,4.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2749.9001426,0.0,493.0,0.0,1.0,1.0,0.0
0.0,1.0,140.0,0.0,1.0,0.0,0.0,0.0,140.0,0.0,236.0,331.0,63.0,0.0,0.0,331.0,0.0,1.0,628.0,0.0,0.0,0.0,140.0,0.0,0.0,628.0,2521.5665094,297.0,297.0,0.0,1.0,1.0,0.0
0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2448.3445077,0.0,157.0,0.0,1.0,1.0,0.0
0.0,2.0,392.0,415.0,2.0,0.0,0.0,622.0,392.0,0.0,235.0,874.0,163.0,0.0,0.0,874.0,0.0,0.0,2176.0,0.0,1.0,2076.0,392.0,0.0,2076.0,100.0,2951.8654689,1302.0,1302.0,415.0,1.0,1.0,0.0
735.0,1.0,386.0,0.0,1.0,1.0,0.0,0.0,386.0,0.0,235.0,192.0,74.0,0.0,0.0,192.0,0.0,0.0,735.0,0.0,0.0,0.0,386.0,0.0,0.0,735.0,2441.1563179,543.0,543.0,0.0,1.0,1.0,0.0
0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2583.8060981999997,0.0,157.0,0.0,1.0,1.0,0.0
0.0,2.0,259.0,60.0,2.0,0.0,0.0,0.0,259.0,0.0,60.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,300.0,83.0,0.0,0.0,0.0,2448.3445077,300.0,476.0,60.0,1.0,1.0,0.0
0.0,1.0,513.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,236.0,662.0,142.0,0.0,0.0,663.0,0.0,1.0,1405.0,0.0,0.0,0.0,513.0,0.0,0.0,1405.0,2670.8997223,743.0,743.0,0.0,1.0,1.0,0.0
0.0,2.0,517.0,348.0,2.0,0.0,0.0,348.0,517.0,0.0,157.0,718.0,130.0,0.0,0.0,718.0,0.0,0.0,1740.0,0.0,1.0,1740.0,517.0,0.0,1352.0,0.0,2861.8826355,1022.0,1022.0,348.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.1136725,0.0,157.0,0.0,1.0,1.0,0.0
302.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,598.0,76.0,0.0,0.0,598.0,0.0,1.0,755.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,2670.8997223,157.0,157.0,0.0,1.0,1.0,0.0
0.0,1.0,517.0,82.0,1.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,1.0,410.0,51.0,0.0,410.0,0.0,2330.1136725,410.0,876.0,82.0,1.0,1.0,0.0
0.0,2.0,517.0,83.0,2.0,0.0,0.0,38.0,517.0,0.0,112.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,719.0,0.0,1.0,419.0,472.0,0.0,0.0,300.0,2448.3445077,719.0,764.0,84.0,1.0,1.0,0.0
735.0,1.0,536.0,0.0,1.0,0.0,0.0,0.0,536.0,0.0,235.0,42.0,74.0,0.0,0.0,42.0,0.0,1.0,735.0,0.0,0.0,0.0,536.0,0.0,0.0,735.0,2355.0025413000008,693.0,693.0,0.0,1.0,1.0,0.0
735.0,6.0,411.0,0.0,6.0,1.0,0.0,0.0,411.0,0.0,339.0,98.0,27.0,0.0,0.0,99.0,0.0,0.0,735.0,0.0,0.0,0.0,411.0,0.0,0.0,735.0,3139.5240826,637.0,637.0,0.0,1.0,1.0,0.0
470.0,1.0,476.0,0.0,1.0,0.0,0.0,0.0,476.0,0.0,235.0,122.0,76.0,0.0,0.0,122.0,0.0,1.0,755.0,0.0,0.0,0.0,476.0,0.0,0.0,755.0,2400.9512222,633.0,633.0,0.0,1.0,1.0,0.0
0.0,1.0,302.0,165.0,1.0,0.0,0.0,248.0,302.0,0.0,236.0,203.0,84.0,0.0,0.0,203.0,0.0,0.0,827.0,0.0,1.0,827.0,302.0,0.0,827.0,0.0,2446.899903,624.0,624.0,165.0,1.0,1.0,0.0
0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,157.0,1048.0,90.0,0.0,0.0,1048.0,2.0,2.0,1205.0,0.0,0.0,0.0,0.0,0.0,0.0,1205.0,1933.0696246,157.0,157.0,0.0,1.0,1.0,0.0
735.0,1.0,172.0,0.0,1.0,1.0,0.0,0.0,172.0,0.0,235.0,406.0,74.0,0.0,0.0,406.0,0.0,0.0,735.0,0.0,0.0,0.0,172.0,0.0,0.0,735.0,2236.8396533000005,329.0,329.0,0.0,1.0,1.0,0.0
0.0,3.0,48.0,178.0,3.0,0.0,0.0,226.0,325.0,0.0,205.0,507.0,53.0,0.0,0.0,230.0,1.0,0.0,890.0,0.0,1.0,890.0,48.0,0.0,0.0,0.0,2987.745993,383.0,383.0,178.0,1.0,1.0,0.0
0.0,2.0,95.0,0.0,2.0,0.0,0.0,0.0,95.0,0.0,235.0,765.0,76.0,0.0,0.0,766.0,0.0,0.0,1017.0,0.0,0.0,0.0,95.0,0.0,0.0,1017.0,2266.7920085,252.0,252.0,0.0,1.0,1.0,0.0
0.0,1.0,428.0,0.0,1.0,1.0,0.0,0.0,427.0,0.0,236.0,267.0,86.0,0.0,0.0,268.0,0.0,0.0,852.0,0.0,0.0,0.0,428.0,0.0,0.0,852.0,2397.8116204999997,585.0,585.0,0.0,1.0,1.0,0.0
0.0,4.0,300.0,430.0,4.0,0.0,0.0,645.0,300.0,0.0,252.0,940.0,106.0,0.0,0.0,940.0,1.0,0.0,2152.0,0.0,1.0,2152.0,300.0,0.0,2152.0,0.0,2837.0956235999997,1212.0,1212.0,430.0,1.0,1.0,0.0
0.0,1.0,325.0,0.0,1.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2715.8294278000008,0.0,482.0,0.0,1.0,1.0,0.0
0.0,4.0,0.0,359.0,4.0,0.0,0.0,359.0,0.0,0.0,168.0,1269.0,89.0,0.0,0.0,1269.0,0.0,0.0,1796.0,0.0,1.0,1796.0,0.0,0.0,1796.0,0.0,2448.4072042,527.0,527.0,359.0,1.0,1.0,0.0
